"sentence_id","mean_surprisal","weight_first","weight_last","weight_sum","normalized","wh","matrix","comp","embedded","gap"
111,8.159961650476736,7.846088524039539,10.805455154416697,9.32577183922812,0.5852183412907364,0,0,0,0,0
112,8.702946161230406,7.916905172091864,11.387020482769298,9.65196282743058,0.598341368921344,0,0,0,0,0
113,9.239866162517242,7.7981113331044964,10.97853281171005,9.388322072407275,0.6292080707431318,8.227356910705566,2.3849364082728113,6.9844746589660645,5.768370356410742,17.639968872070312
114,8.969224420686563,9.270438682064764,13.901634238400883,11.586036460232823,0.6533414894904457,0,0,0,0,0
115,10.236216926574707,9.394523002674234,13.422225355289608,11.408374178981921,0.69473174536343,10.729805946350098,4.0046164989471436,6.84432315826416,4.474187517166138,13.991576194763184
116,7.302545047799746,7.072651642728021,7.516951889832893,7.294801766280457,0.5317786722192319,0,0,0,0,0
117,7.612794674932957,7.246125794059956,8.546995075020636,7.896560434540295,0.5407031954827768,8.227356910705566,3.743938773373763,3.8012449741363525,3.066949109236399,9.64059829711914
118,7.936910291703848,7.306191341075968,8.774186506461868,8.04018892376892,0.5419373426478132,0,0,0,0,0
119,7.917299619210618,7.186562402687468,8.144370762537358,7.665466582612415,0.5704584722905957,0,0,0,0,0
120,7.7376065413157145,9.017234210147823,12.069018412350053,10.543126311248939,0.5420931539417222,0,0,0,0,0
121,8.172346408550556,9.094795290610941,11.455592364939438,10.275193827775189,0.547339511632888,0,0,0,0,0
122,7.867251408951623,8.976917260887404,7.804683406568089,8.390800333727746,0.5746978349035519,10.729805946350098,1.806145395551409,6.874802112579346,4.803634009190968,18.196853637695312
123,7.604902965947986,7.201441830064829,11.863207543301408,9.53232468668312,0.5383118873742254,0,0,0,0,0
124,7.872786160026278,7.2161684388368945,11.941414263526163,9.578791351181529,0.5359799693614845,8.227356910705566,2.5934596913201466,7.967506408691406,4.122550517320633,12.294270515441895
125,8.052606399242695,7.160212491435215,8.258231504996472,7.709221998215844,0.5556342457692736,0,0,0,0,0
126,8.1998071372509,7.3379672555381426,12.016039742872055,9.6770034992051,0.584991087902335,8.227356910705566,3.4908837527036667,3.5071253776550293,3.9755182415246964,12.973499298095703
127,8.607330007212502,7.414903624515424,11.995430896196016,9.705167260355719,0.5943145365648127,0,0,0,0,0
128,9.069374616656985,9.117656874365213,11.194437396054983,10.156047135210096,0.630912043577028,0,0,0,0,0
129,7.6051352843642235,8.948790546688237,11.836305369784599,10.392547958236419,0.5437102798164217,0,0,0,0,0
130,8.954913105283465,9.000784161214561,13.172029006626486,11.086406583920523,0.6173862747993539,0,0,0,0,0
131,8.270267384392875,7.0132987070806845,10.24153014137672,8.627414424228704,0.599838335460141,8.227356910705566,2.0528783968516757,7.000629425048828,5.129675677844456,21.546903610229492
132,8.155035770856417,7.106380374326285,9.577459092212473,8.341919733269378,0.5919146914775489,0,0,0,0,0
133,11.338766032999212,7.179304799629254,10.84094457599483,9.010124687812041,0.6822044857178597,8.227356910705566,3.1468474864959717,8.128249168395996,6.705045266584917,9.114620208740234
134,7.404160983860493,7.064021304626603,9.930597723310834,8.49730951396872,0.577096914656809,0,0,0,0,0
135,7.849784314632416,10.013805668838197,7.72918099142529,8.871493330131743,0.5007822385010404,0,0,0,0,0
136,8.444986288364117,11.186427785202468,9.257603709990384,10.22201574759642,0.5833954592658739,0,0,0,0,0
137,7.378623934353099,10.00908383885731,9.171107484842953,9.590095661850132,0.5384973695009075,0,0,0,0,0
138,6.183780437424069,11.181697070761276,6.745196711213766,8.96344689098752,0.43205295854446973,0,0,0,0,0
139,7.682177896683033,12.158497810850012,6.922040819418075,9.540269315134042,0.4900258263836172,0,0,0,0,0
140,8.271716834867702,11.86919813692171,6.418959820875678,9.144078978898692,0.49503608341404814,0,0,0,0,0
141,7.839045567171914,12.180307231372613,8.30388802348543,10.242097627429024,0.5229194482313565,0,0,0,0,0
142,7.537086285077608,12.189719291802554,8.444074002260987,10.316896647031768,0.4865609230378475,0,0,0,0,0
143,7.099552417317262,9.816396325617498,8.609619552813285,9.21300793921539,0.48972701709850963,0,0,0,0,0
144,5.843565324321389,9.816237968133995,6.186278940789273,8.001258454461635,0.41545957437772785,0,0,0,0,0
145,7.127198775609334,9.33790285315037,8.22610770703889,8.78200528009463,0.4984147360397995,0,0,0,0,0
146,7.097398919718606,9.009752690396672,9.746594099247508,9.378173394822092,0.4925832288321886,0,0,0,0,0
147,6.274119981697628,7.125021029763334,8.560232207895242,7.84262661882929,0.47939832893657425,0,0,0,0,0
148,6.737589573860168,7.709268909999847,7.64820001247544,7.678734461237645,0.5083508732127391,0,0,0,0,0
149,8.446485187326159,7.150960762525562,9.571505939756657,8.361233351141111,0.5952223458054838,0,0,0,0,0
150,7.269167174895604,12.164552229940483,7.747050751600473,9.955801490770478,0.4835244613386382,0,0,0,0,0
151,6.982851353558627,9.787420580160479,6.554568786329097,8.170994683244787,0.48459227799710985,0,0,0,0,0
152,6.552535917703063,10.023908392024541,9.012419203179881,9.518163797602211,0.45490357142492327,0,0,0,0,0
153,8.904268904165788,12.273693706330313,8.998515627974854,10.636104667152587,0.5565871931551787,0,0,0,0,0
154,7.504834164272655,10.115867883308923,8.269294537462597,9.192581210385761,0.5335852225947062,0,0,0,0,0
155,6.779161470297438,10.02862748382729,9.186767640348013,9.607697562087653,0.4533478533471091,0,0,0,0,0
156,7.849253914572976,12.114759291748504,6.793997260351657,9.45437827605008,0.5241772402102651,0,0,0,0,0
157,7.352468666705218,9.820176668422427,6.738798671663921,8.279487670043176,0.49577463673136,0,0,0,0,0
158,6.996352571461882,9.810429271857751,6.428565748054431,8.11949750995609,0.4886665142554706,0,0,0,0,0
159,9.849865334374565,12.065398951243091,9.349995879901359,10.707697415572227,0.5932684742937807,0,0,0,0,0
160,6.889228142224825,9.828805099464041,8.066688855376237,8.94774697742014,0.47194587282159506,0,0,0,0,0
161,6.2118594845136,10.049557731553392,5.70395445126512,7.876756091409255,0.4592475024873438,0,0,0,0,0
162,8.748013588786126,12.147026227348729,8.967770258659478,10.557398243004108,0.5738882100439335,0,0,0,0,0
163,6.435569856848035,9.782247658394045,7.2816922505992405,8.531969954496644,0.44466281726345114,0,0,0,0,0
164,7.168898185094197,9.73166057541541,8.69629163477712,9.213976105096263,0.4906653138725004,0,0,0,0,0
165,7.849784314632416,10.013805668838197,7.72918099142529,8.871493330131743,0.5007822385010404,0,0,0,0,0
166,8.444986288364117,11.186427785202468,9.257603709990384,10.22201574759642,0.5833954592658739,0,0,0,0,0
167,7.378623934353099,10.00908383885731,9.171107484842953,9.590095661850132,0.5384973695009075,0,0,0,0,0
168,6.183780437424069,11.181697070761276,6.745196711213766,8.96344689098752,0.43205295854446973,0,0,0,0,0
169,7.682177896683033,12.158497810850012,6.922040819418075,9.540269315134042,0.4900258263836172,0,0,0,0,0
170,8.271716834867702,11.86919813692171,6.418959820875678,9.144078978898692,0.49503608341404814,0,0,0,0,0
171,7.839045567171914,12.180307231372613,8.30388802348543,10.242097627429024,0.5229194482313565,0,0,0,0,0
172,7.537086285077608,12.189719291802554,8.444074002260987,10.316896647031768,0.4865609230378475,0,0,0,0,0
173,7.099552417317262,9.816396325617498,8.609619552813285,9.21300793921539,0.48972701709850963,0,0,0,0,0
174,5.843565324321389,9.816237968133995,6.186278940789273,8.001258454461635,0.41545957437772785,0,0,0,0,0
175,7.127198775609334,9.33790285315037,8.22610770703889,8.78200528009463,0.4984147360397995,0,0,0,0,0
176,7.097398919718606,9.009752690396672,9.746594099247508,9.378173394822092,0.4925832288321886,0,0,0,0,0
177,6.274119981697628,7.125021029763334,8.560232207895242,7.84262661882929,0.47939832893657425,0,0,0,0,0
178,6.737589573860168,7.709268909999847,7.64820001247544,7.678734461237645,0.5083508732127391,0,0,0,0,0
179,8.446485187326159,7.150960762525562,9.571505939756657,8.361233351141111,0.5952223458054838,0,0,0,0,0
180,12.805354118347168,10.954546393640777,14.902268855859349,12.928407624750061,0.99243761497873,0,0,0,0,0
181,10.145468416539105,10.600919192055617,10.231420986715593,10.416170089385604,0.8188045008536959,0,0,0,0,0
182,12.680063614478478,14.26902737682968,11.333524977208157,12.801276177018917,0.9562151163362429,0,0,0,0,0
183,11.801585793495178,9.680780368238437,11.816549141338147,10.748664754788292,0.9015175412041083,0,0,0,0,0
184,13.124830594429604,15.4751602022085,14.18511396170286,14.830137081955682,0.8365609339208172,0,0,0,0,0
185,13.344046898232772,11.184852271790952,13.699389872001474,12.442121071896214,0.9420063931465152,0,0,0,0,0
186,13.366153502464295,13.18377366892437,14.198790305151592,13.691281987037984,0.8568929809266381,0,0,0,0,0
187,12.59139581827017,12.600495552147772,8.715436945983386,10.65796624906558,0.8712526911316212,0,0,0,0,0
188,11.974861247198922,14.020174582406645,8.98582219774808,11.502998390077366,0.8644480056683618,0,0,0,0,0
189,13.217503197987874,12.806360089115959,13.059289911249275,12.932825000182614,0.9053120448620321,0,0,0,0,0
190,12.12436819076538,11.14092273246177,11.7926114467677,11.466767089614734,0.8661306048319337,0,0,0,0,0
191,10.555751830339432,13.443926777180373,10.015129754624233,11.729528265902307,0.714648566129016,0,0,0,0,0
192,14.045608607205478,10.704501409972238,12.9228848503568,11.813693130164518,0.9698219600689387,0,0,0,0,0
193,10.913565846589895,10.859221089985255,12.706460734676039,11.782840912330645,0.8215329345289443,0,0,0,0,0
194,12.310028553009033,13.236253714343432,9.466465266813595,11.35135949057851,0.88193067568514,0,0,0,0,0
195,11.957098756517683,11.798678639935364,10.875021432156187,11.336850036045778,0.7602410634278243,0,0,0,0,0
196,11.03063090489461,11.266299274357635,10.415135679886642,10.84071747712214,0.7221910985047887,0,0,0,0,0
197,12.283232482274373,12.16827612115275,12.566849017882292,12.36756256951752,0.8727933226027311,0,0,0,0,0
