"test_match_cond","speaker_identity","trial_sequence_total","list_number","phase","condition","Answer.time_in_minutes","wrong_attempts","block_sequence","workerid","item_number","island_tested","response","Answer.condition","comp_question_exist","first_response_value","comp_answer"
"match","Jessy",51,"2","test","SUBJ",6.219833,NA,5,295,"15","SUBJ",0.78,"undefined",0,NA,"/"
"match","Emily",52,"2","test","FILL",6.219833,NA,6,295,"134","SUBJ",1,"undefined",0,NA,"/"
"match","Jessy",53,"2","test","SUBJ",6.219833,NA,6,295,"12","SUBJ",0.8,"undefined",0,NA,"/"
"match","Iron-Head",54,"2","test","UNGRAM",6.219833,NA,6,295,"143","SUBJ",0.75,"undefined",0,NA,"/"
"match","Jessy",55,"2","test","SUBJ",6.219833,NA,7,295,"6","SUBJ",0.82,"undefined",1,NA,"Jessy"
"match","Iron-Head",56,"2","test","UNGRAM",6.219833,NA,7,295,"141","SUBJ",0.76,"undefined",0,NA,"/"
"match","Emily",57,"2","test","FILL",6.219833,NA,7,295,"132","SUBJ",1,"undefined",1,NA,"Emily"
"match","Emily",58,"2","test","FILL",6.219833,NA,8,295,"136","SUBJ",1,"undefined",0,NA,"/"
"match","Jessy",59,"2","test","SUBJ",6.219833,NA,8,295,"18","SUBJ",0.76,"undefined",0,NA,"/"
"match","Iron-Head",60,"2","test","UNGRAM",6.219833,NA,8,295,"145","SUBJ",0.83,"undefined",0,NA,"/"
"match","Jessy",61,"2","test","SUBJ",6.219833,NA,9,295,"9","SUBJ",0.66,"undefined",0,NA,"/"
"match","Iron-Head",62,"2","test","UNGRAM",6.219833,NA,9,295,"142","SUBJ",0.95,"undefined",0,NA,"/"
"match","Emily",63,"2","test","FILL",6.219833,NA,9,295,"133","SUBJ",1,"undefined",1,NA,"Emily"
"mismatch","Gregory",1,"1","exposure","FILL",12.39535,NA,2,296,"102","SUBJ",0.85,"undefined",1,NA,"Gregory"
"mismatch","Emily",2,"1","exposure","SUBJ",12.39535,NA,2,296,"5","SUBJ",0.06,"undefined",0,NA,"/"
"mismatch","Iron-Head",3,"1","exposure","UNGRAM",12.39535,NA,2,296,"117","SUBJ",0.02,"undefined",0,NA,"/"
"mismatch","Emily",4,"1","exposure","SUBJ",12.39535,NA,15,296,"44","SUBJ",0.09,"undefined",1,NA,"Emily"
"mismatch","Gregory",5,"1","exposure","FILL",12.39535,NA,15,296,"115","SUBJ",0.95,"undefined",0,NA,"/"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",12.39535,NA,15,296,"130","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",7,"1","exposure","UNGRAM",12.39535,NA,16,296,"129","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",8,"1","exposure","SUBJ",12.39535,NA,16,296,"41","SUBJ",0.08,"undefined",0,NA,"/"
"mismatch","Gregory",9,"1","exposure","FILL",12.39535,NA,16,296,"114","SUBJ",0.94,"undefined",0,NA,"/"
"mismatch","Iron-Head",10,"1","exposure","UNGRAM",12.39535,NA,17,296,"120","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",11,"1","exposure","SUBJ",12.39535,NA,17,296,"14","SUBJ",0.04,"undefined",0,NA,"/"
"mismatch","Gregory",12,"1","exposure","FILL",12.39535,NA,17,296,"105","SUBJ",0.8,"undefined",0,NA,"/"
"mismatch","Gregory",13,"1","exposure","FILL",12.39535,NA,18,296,"112","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Emily",14,"1","exposure","SUBJ",12.39535,NA,18,296,"35","SUBJ",0.09,"undefined",0,NA,"/"
"mismatch","Iron-Head",15,"1","exposure","UNGRAM",12.39535,NA,18,296,"127","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",16,"1","exposure","SUBJ",12.39535,NA,19,296,"11","SUBJ",0.16,"undefined",0,NA,"/"
"mismatch","Iron-Head",17,"1","exposure","UNGRAM",12.39535,NA,19,296,"119","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",18,"1","exposure","FILL",12.39535,NA,19,296,"104","SUBJ",0.94,"undefined",0,NA,"/"
"mismatch","Emily",19,"1","exposure","SUBJ",12.39535,NA,20,296,"17","SUBJ",0.12,"undefined",0,NA,"/"
"mismatch","Gregory",20,"1","exposure","FILL",12.39535,NA,20,296,"106","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Iron-Head",21,"1","exposure","UNGRAM",12.39535,NA,20,296,"121","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",22,"1","exposure","FILL",12.39535,NA,21,296,"111","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Iron-Head",23,"1","exposure","UNGRAM",12.39535,NA,21,296,"126","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",24,"1","exposure","SUBJ",12.39535,NA,21,296,"32","SUBJ",0.09,"undefined",0,NA,"/"
"mismatch","Gregory",25,"1","exposure","FILL",12.39535,NA,22,296,"103","SUBJ",0.91,"undefined",0,NA,"/"
"mismatch","Emily",26,"1","exposure","SUBJ",12.39535,NA,22,296,"8","SUBJ",0.56,"undefined",0,NA,"/"
"mismatch","Iron-Head",27,"1","exposure","UNGRAM",12.39535,NA,22,296,"118","SUBJ",0.04,"undefined",0,NA,"/"
"mismatch","Iron-Head",28,"1","exposure","UNGRAM",12.39535,NA,3,296,"123","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",29,"1","exposure","SUBJ",12.39535,NA,3,296,"23","SUBJ",0.66,"undefined",0,NA,"/"
"mismatch","Gregory",30,"1","exposure","FILL",12.39535,NA,3,296,"108","SUBJ",0.98,"undefined",1,NA,"Gregory"
"mismatch","Emily",31,"1","exposure","SUBJ",12.39535,NA,10,296,"38","SUBJ",0.27,"undefined",0,NA,"/"
"mismatch","Iron-Head",32,"1","exposure","UNGRAM",12.39535,NA,10,296,"128","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",33,"1","exposure","FILL",12.39535,NA,10,296,"113","SUBJ",0.89,"undefined",0,NA,"/"
"mismatch","Gregory",34,"1","exposure","FILL",12.39535,NA,11,296,"110","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",35,"1","exposure","UNGRAM",12.39535,NA,11,296,"125","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",36,"1","exposure","SUBJ",12.39535,NA,11,296,"29","SUBJ",0.59,"undefined",1,NA,"Emily"
"mismatch","Emily",37,"1","exposure","SUBJ",12.39535,NA,12,296,"2","SUBJ",0.75,"undefined",0,NA,"/"
"mismatch","Iron-Head",38,"1","exposure","UNGRAM",12.39535,NA,12,296,"116","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",39,"1","exposure","FILL",12.39535,NA,12,296,"101","SUBJ",0.97,"undefined",0,NA,"/"
"mismatch","Iron-Head",40,"1","exposure","UNGRAM",12.39535,NA,13,296,"124","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",41,"1","exposure","FILL",12.39535,NA,13,296,"109","SUBJ",0.95,"undefined",0,NA,"/"
"mismatch","Emily",42,"1","exposure","SUBJ",12.39535,NA,13,296,"26","SUBJ",0.41,"undefined",0,NA,"/"
"mismatch","Gregory",43,"1","exposure","FILL",12.39535,NA,14,296,"107","SUBJ",0.98,"undefined",1,NA,"Gregory"
"mismatch","Emily",44,"1","exposure","SUBJ",12.39535,NA,14,296,"20","SUBJ",0.63,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",45,"1","exposure","UNGRAM",12.39535,NA,14,296,"122","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",46,"2","test","UNGRAM",12.39535,NA,4,296,"145","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",47,"2","test","SUBJ",12.39535,NA,4,296,"18","SUBJ",0.31,"undefined",0,NA,"/"
"mismatch","Emily",48,"2","test","FILL",12.39535,NA,4,296,"136","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Gregory",49,"2","test","SUBJ",12.39535,NA,5,296,"9","SUBJ",0.65,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",50,"2","test","UNGRAM",12.39535,NA,5,296,"142","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Emily",51,"2","test","FILL",12.39535,NA,5,296,"133","SUBJ",0.95,"undefined",1,NA,"Emily"
"mismatch","Iron-Head",52,"2","test","UNGRAM",12.39535,NA,6,296,"141","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",53,"2","test","SUBJ",12.39535,NA,6,296,"6","SUBJ",0.11,"undefined",1,NA,"Gregory"
"mismatch","Emily",54,"2","test","FILL",12.39535,NA,6,296,"132","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",55,"2","test","UNGRAM",12.39535,NA,7,296,"144","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",56,"2","test","SUBJ",12.39535,NA,7,296,"15","SUBJ",0.03,"undefined",1,NA,"Gregory"
"mismatch","Emily",57,"2","test","FILL",12.39535,NA,7,296,"135","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Gregory",58,"2","test","SUBJ",12.39535,NA,8,296,"3","SUBJ",0.9,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",59,"2","test","UNGRAM",12.39535,NA,8,296,"140","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Emily",60,"2","test","FILL",12.39535,NA,8,296,"131","SUBJ",0.99,"undefined",0,NA,"/"
"mismatch","Emily",61,"2","test","FILL",12.39535,NA,9,296,"134","SUBJ",0.96,"undefined",0,NA,"/"
"mismatch","Iron-Head",62,"2","test","UNGRAM",12.39535,NA,9,296,"143","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",63,"2","test","SUBJ",12.39535,NA,9,296,"12","SUBJ",0.36,"undefined",0,NA,"/"
"mismatch","Thomas",1,"1","exposure","SUBJ",8.858567,NA,2,297,"2","SUBJ",0.24,"undefined",0,NA,"/"
"mismatch","Gregory",2,"1","exposure","FILL",8.858567,NA,2,297,"101","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",3,"1","exposure","UNGRAM",8.858567,NA,2,297,"116","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",4,"1","exposure","FILL",8.858567,NA,15,297,"104","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",5,"1","exposure","SUBJ",8.858567,NA,15,297,"11","SUBJ",0.2,"undefined",0,NA,"/"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",8.858567,NA,15,297,"119","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",7,"1","exposure","UNGRAM",8.858567,NA,16,297,"117","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",8,"1","exposure","SUBJ",8.858567,NA,16,297,"5","SUBJ",0.34,"undefined",0,NA,"/"
"mismatch","Gregory",9,"1","exposure","FILL",8.858567,NA,16,297,"102","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",10,"1","exposure","SUBJ",8.858567,NA,17,297,"14","SUBJ",0.87,"undefined",0,NA,"/"
"mismatch","Gregory",11,"1","exposure","FILL",8.858567,NA,17,297,"105","SUBJ",0.92,"undefined",0,NA,"/"
"mismatch","Iron-Head",12,"1","exposure","UNGRAM",8.858567,NA,17,297,"120","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Iron-Head",13,"1","exposure","UNGRAM",8.858567,NA,18,297,"127","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",14,"1","exposure","FILL",8.858567,NA,18,297,"112","SUBJ",1,"undefined",1,NA,"Gregory"
"mismatch","Thomas",15,"1","exposure","SUBJ",8.858567,NA,18,297,"35","SUBJ",0.24,"undefined",0,NA,"/"
"mismatch","Iron-Head",16,"1","exposure","UNGRAM",8.858567,NA,19,297,"123","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",17,"1","exposure","SUBJ",8.858567,NA,19,297,"23","SUBJ",0.82,"undefined",0,NA,"/"
"mismatch","Gregory",18,"1","exposure","FILL",8.858567,NA,19,297,"108","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",19,"1","exposure","UNGRAM",8.858567,NA,20,297,"125","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",20,"1","exposure","SUBJ",8.858567,NA,20,297,"29","SUBJ",0.95,"undefined",0,NA,"/"
"mismatch","Gregory",21,"1","exposure","FILL",8.858567,NA,20,297,"110","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",22,"1","exposure","UNGRAM",8.858567,NA,21,297,"124","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",23,"1","exposure","FILL",8.858567,NA,21,297,"109","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",24,"1","exposure","SUBJ",8.858567,NA,21,297,"26","SUBJ",0.78,"undefined",0,NA,"/"
"mismatch","Thomas",25,"1","exposure","SUBJ",8.858567,NA,22,297,"8","SUBJ",0.49,"undefined",0,NA,"/"
"mismatch","Gregory",26,"1","exposure","FILL",8.858567,NA,22,297,"103","SUBJ",1,"undefined",1,NA,"Gregory"
"mismatch","Iron-Head",27,"1","exposure","UNGRAM",8.858567,NA,22,297,"118","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",28,"1","exposure","FILL",8.858567,NA,3,297,"111","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",29,"1","exposure","SUBJ",8.858567,NA,3,297,"32","SUBJ",0.64,"undefined",0,NA,"/"
"mismatch","Iron-Head",30,"1","exposure","UNGRAM",8.858567,NA,3,297,"126","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",31,"1","exposure","FILL",8.858567,NA,10,297,"115","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",32,"1","exposure","SUBJ",8.858567,NA,10,297,"44","SUBJ",0.4,"undefined",1,NA,"Thomas"
"mismatch","Iron-Head",33,"1","exposure","UNGRAM",8.858567,NA,10,297,"130","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",34,"1","exposure","SUBJ",8.858567,NA,11,297,"41","SUBJ",0.41,"undefined",0,NA,"/"
"mismatch","Iron-Head",35,"1","exposure","UNGRAM",8.858567,NA,11,297,"129","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",36,"1","exposure","FILL",8.858567,NA,11,297,"114","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",37,"1","exposure","UNGRAM",8.858567,NA,12,297,"128","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",38,"1","exposure","FILL",8.858567,NA,12,297,"113","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Thomas",39,"1","exposure","SUBJ",8.858567,NA,12,297,"38","SUBJ",0.5,"undefined",1,NA,"Thomas"
"mismatch","Gregory",40,"1","exposure","FILL",8.858567,NA,13,297,"107","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",41,"1","exposure","UNGRAM",8.858567,NA,13,297,"122","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",42,"1","exposure","SUBJ",8.858567,NA,13,297,"20","SUBJ",0.57,"undefined",0,NA,"/"
"mismatch","Thomas",43,"1","exposure","SUBJ",8.858567,NA,14,297,"17","SUBJ",0.6,"undefined",0,NA,"/"
"mismatch","Gregory",44,"1","exposure","FILL",8.858567,NA,14,297,"106","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",45,"1","exposure","UNGRAM",8.858567,NA,14,297,"121","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",46,"2","test","SUBJ",8.858567,NA,4,297,"12","SUBJ",1,"undefined",1,NA,"Gregory"
"mismatch","Thomas",47,"2","test","FILL",8.858567,NA,4,297,"134","SUBJ",0.57,"undefined",0,NA,"/"
"mismatch","Iron-Head",48,"2","test","UNGRAM",8.858567,NA,4,297,"143","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Gregory",49,"2","test","SUBJ",8.858567,NA,5,297,"18","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",50,"2","test","UNGRAM",8.858567,NA,5,297,"145","SUBJ",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",51,"2","test","FILL",8.858567,NA,5,297,"136","SUBJ",0.69,"undefined",0,NA,"/"
"mismatch","Iron-Head",52,"2","test","UNGRAM",8.858567,NA,6,297,"142","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",53,"2","test","FILL",8.858567,NA,6,297,"133","SUBJ",0.64,"undefined",0,NA,"/"
"mismatch","Gregory",54,"2","test","SUBJ",8.858567,NA,6,297,"9","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",55,"2","test","UNGRAM",8.858567,NA,7,297,"141","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Thomas",56,"2","test","FILL",8.858567,NA,7,297,"132","SUBJ",1,"undefined",1,NA,"Thomas"
"mismatch","Gregory",57,"2","test","SUBJ",8.858567,NA,7,297,"6","SUBJ",0.25,"undefined",0,NA,"/"
"mismatch","Iron-Head",58,"2","test","UNGRAM",8.858567,NA,8,297,"140","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",59,"2","test","SUBJ",8.858567,NA,8,297,"3","SUBJ",0.42,"undefined",0,NA,"/"
"mismatch","Thomas",60,"2","test","FILL",8.858567,NA,8,297,"131","SUBJ",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",61,"2","test","UNGRAM",8.858567,NA,9,297,"144","SUBJ",0,"undefined",0,NA,"/"
"mismatch","Gregory",62,"2","test","SUBJ",8.858567,NA,9,297,"15","SUBJ",0.34,"undefined",0,NA,"/"
"mismatch","Thomas",63,"2","test","FILL",8.858567,NA,9,297,"135","SUBJ",1,"undefined",0,NA,"/"
"match","Iron-Head",1,"1","exposure","UNGRAM",10.49332,NA,2,298,"130","CNPC",0.03,"undefined",0,NA,"/"
"match","Thomas",2,"1","exposure","CNPC",10.49332,NA,2,298,"43","CNPC",0.06,"undefined",0,NA,"/"
"match","Emily",3,"1","exposure","FILL",10.49332,NA,2,298,"115","CNPC",0.99,"undefined",1,NA,"Emily"
"match","Thomas",4,"1","exposure","CNPC",10.49332,NA,15,298,"31","CNPC",0.02,"undefined",0,NA,"/"
"match","Iron-Head",5,"1","exposure","UNGRAM",10.49332,NA,15,298,"126","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",6,"1","exposure","FILL",10.49332,NA,15,298,"111","CNPC",0.96,"undefined",1,NA,"Emily"
"match","Thomas",7,"1","exposure","CNPC",10.49332,NA,16,298,"10","CNPC",0.5,"undefined",1,NA,"Thomas"
"match","Emily",8,"1","exposure","FILL",10.49332,NA,16,298,"104","CNPC",0.97,"undefined",0,NA,"/"
"match","Iron-Head",9,"1","exposure","UNGRAM",10.49332,NA,16,298,"119","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",10,"1","exposure","FILL",10.49332,NA,17,298,"107","CNPC",0.99,"undefined",0,NA,"/"
"match","Thomas",11,"1","exposure","CNPC",10.49332,NA,17,298,"19","CNPC",0.23,"undefined",0,NA,"/"
"match","Iron-Head",12,"1","exposure","UNGRAM",10.49332,NA,17,298,"122","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",13,"1","exposure","CNPC",10.49332,NA,18,298,"4","CNPC",0.14,"undefined",0,NA,"/"
"match","Iron-Head",14,"1","exposure","UNGRAM",10.49332,NA,18,298,"117","CNPC",0.01,"undefined",1,NA,"Iron-Head"
"match","Emily",15,"1","exposure","FILL",10.49332,NA,18,298,"102","CNPC",0.98,"undefined",0,NA,"/"
"match","Iron-Head",16,"1","exposure","UNGRAM",10.49332,NA,19,298,"124","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",17,"1","exposure","FILL",10.49332,NA,19,298,"109","CNPC",0.97,"undefined",0,NA,"/"
"match","Thomas",18,"1","exposure","CNPC",10.49332,NA,19,298,"25","CNPC",0.36,"undefined",0,NA,"/"
"match","Thomas",19,"1","exposure","CNPC",10.49332,NA,20,298,"40","CNPC",0.16,"undefined",0,NA,"/"
"match","Iron-Head",20,"1","exposure","UNGRAM",10.49332,NA,20,298,"129","CNPC",0,"undefined",0,NA,"/"
"match","Emily",21,"1","exposure","FILL",10.49332,NA,20,298,"114","CNPC",0.98,"undefined",1,NA,"Emily"
"match","Thomas",22,"1","exposure","CNPC",10.49332,NA,21,298,"16","CNPC",0.5,"undefined",1,NA,"Thomas"
"match","Emily",23,"1","exposure","FILL",10.49332,NA,21,298,"106","CNPC",0.99,"undefined",0,NA,"/"
"match","Iron-Head",24,"1","exposure","UNGRAM",10.49332,NA,21,298,"121","CNPC",0.01,"undefined",0,NA,"/"
"match","Iron-Head",25,"1","exposure","UNGRAM",10.49332,NA,22,298,"127","CNPC",0.01,"undefined",0,NA,"/"
"match","Thomas",26,"1","exposure","CNPC",10.49332,NA,22,298,"34","CNPC",0.49,"undefined",1,NA,"Thomas"
"match","Emily",27,"1","exposure","FILL",10.49332,NA,22,298,"112","CNPC",1,"undefined",1,NA,"Emily"
"match","Thomas",28,"1","exposure","CNPC",10.49332,NA,3,298,"1","CNPC",0.27,"undefined",0,NA,"/"
"match","Emily",29,"1","exposure","FILL",10.49332,NA,3,298,"101","CNPC",0.99,"undefined",0,NA,"/"
"match","Iron-Head",30,"1","exposure","UNGRAM",10.49332,NA,3,298,"116","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",31,"1","exposure","CNPC",10.49332,NA,10,298,"37","CNPC",0.08,"undefined",0,NA,"/"
"match","Emily",32,"1","exposure","FILL",10.49332,NA,10,298,"113","CNPC",0.83,"undefined",0,NA,"/"
"match","Iron-Head",33,"1","exposure","UNGRAM",10.49332,NA,10,298,"128","CNPC",0,"undefined",0,NA,"/"
"match","Thomas",34,"1","exposure","CNPC",10.49332,NA,11,298,"28","CNPC",0.37,"undefined",0,NA,"/"
"match","Emily",35,"1","exposure","FILL",10.49332,NA,11,298,"110","CNPC",0.99,"undefined",0,NA,"/"
"match","Iron-Head",36,"1","exposure","UNGRAM",10.49332,NA,11,298,"125","CNPC",0.02,"undefined",0,NA,"/"
"match","Iron-Head",37,"1","exposure","UNGRAM",10.49332,NA,12,298,"118","CNPC",0.04,"undefined",1,NA,"Iron-Head"
"match","Thomas",38,"1","exposure","CNPC",10.49332,NA,12,298,"7","CNPC",0.19,"undefined",1,NA,"Thomas"
"match","Emily",39,"1","exposure","FILL",10.49332,NA,12,298,"103","CNPC",0.97,"undefined",0,NA,"/"
"match","Emily",40,"1","exposure","FILL",10.49332,NA,13,298,"108","CNPC",0.98,"undefined",0,NA,"/"
"match","Iron-Head",41,"1","exposure","UNGRAM",10.49332,NA,13,298,"123","CNPC",0.02,"undefined",0,NA,"/"
"match","Thomas",42,"1","exposure","CNPC",10.49332,NA,13,298,"22","CNPC",0.35,"undefined",0,NA,"/"
"match","Thomas",43,"1","exposure","CNPC",10.49332,NA,14,298,"13","CNPC",0.01,"undefined",0,NA,"/"
"match","Iron-Head",44,"1","exposure","UNGRAM",10.49332,NA,14,298,"120","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",45,"1","exposure","FILL",10.49332,NA,14,298,"105","CNPC",0.97,"undefined",1,NA,"Emily"
"match","Thomas",46,"2","test","CNPC",10.49332,NA,4,298,"14","CNPC",0.25,"undefined",0,NA,"/"
"match","Iron-Head",47,"2","test","UNGRAM",10.49332,NA,4,298,"144","CNPC",0.02,"undefined",1,NA,"Iron-Head"
"match","Emily",48,"2","test","FILL",10.49332,NA,4,298,"135","CNPC",0.98,"undefined",0,NA,"/"
"match","Emily",49,"2","test","FILL",10.49332,NA,5,298,"133","CNPC",0.92,"undefined",0,NA,"/"
"match","Thomas",50,"2","test","CNPC",10.49332,NA,5,298,"8","CNPC",0.15,"undefined",0,NA,"/"
"match","Iron-Head",51,"2","test","UNGRAM",10.49332,NA,5,298,"142","CNPC",0.01,"undefined",0,NA,"/"
"match","Emily",52,"2","test","FILL",10.49332,NA,6,298,"134","CNPC",0.96,"undefined",0,NA,"/"
"match","Thomas",53,"2","test","CNPC",10.49332,NA,6,298,"11","CNPC",0.14,"undefined",1,NA,"Thomas"
"match","Iron-Head",54,"2","test","UNGRAM",10.49332,NA,6,298,"143","CNPC",0.02,"undefined",0,NA,"/"
"match","Emily",55,"2","test","FILL",10.49332,NA,7,298,"136","CNPC",0.98,"undefined",0,NA,"/"
"match","Thomas",56,"2","test","CNPC",10.49332,NA,7,298,"17","CNPC",0.35,"undefined",0,NA,"/"
"match","Iron-Head",57,"2","test","UNGRAM",10.49332,NA,7,298,"145","CNPC",0.01,"undefined",0,NA,"/"
"match","Thomas",58,"2","test","CNPC",10.49332,NA,8,298,"2","CNPC",0.11,"undefined",0,NA,"/"
"match","Emily",59,"2","test","FILL",10.49332,NA,8,298,"131","CNPC",0.99,"undefined",0,NA,"/"
"match","Iron-Head",60,"2","test","UNGRAM",10.49332,NA,8,298,"140","CNPC",0.03,"undefined",0,NA,"/"
"match","Iron-Head",61,"2","test","UNGRAM",10.49332,NA,9,298,"141","CNPC",0.02,"undefined",0,NA,"/"
"match","Thomas",62,"2","test","CNPC",10.49332,NA,9,298,"5","CNPC",0.29,"undefined",0,NA,"/"
"match","Emily",63,"2","test","FILL",10.49332,NA,9,298,"132","CNPC",0.98,"undefined",0,NA,"/"
"mismatch","Thomas",1,"1","exposure","WH",24.58392,NA,2,299,"30","WH",0.14,"undefined",0,NA,"/"
"mismatch","Iron-Head",2,"1","exposure","UNGRAM",24.58392,NA,2,299,"125","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",3,"1","exposure","FILL",24.58392,NA,2,299,"110","WH",0.91,"undefined",1,NA,"Gregory"
"mismatch","Thomas",4,"1","exposure","WH",24.58392,NA,15,299,"36","WH",0.11,"undefined",0,NA,"/"
"mismatch","Gregory",5,"1","exposure","FILL",24.58392,NA,15,299,"112","WH",0.92,"undefined",0,NA,"/"
"mismatch","Iron-Head",6,"1","exposure","UNGRAM",24.58392,NA,15,299,"127","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",7,"1","exposure","FILL",24.58392,NA,16,299,"115","WH",0.91,"undefined",0,NA,"/"
"mismatch","Iron-Head",8,"1","exposure","UNGRAM",24.58392,NA,16,299,"130","WH",0,"undefined",0,NA,"/"
"mismatch","Thomas",9,"1","exposure","WH",24.58392,NA,16,299,"45","WH",0.05,"undefined",0,NA,"/"
"mismatch","Iron-Head",10,"1","exposure","UNGRAM",24.58392,NA,17,299,"120","WH",0,"undefined",0,NA,"/"
"mismatch","Gregory",11,"1","exposure","FILL",24.58392,NA,17,299,"105","WH",0.92,"undefined",0,NA,"/"
"mismatch","Thomas",12,"1","exposure","WH",24.58392,NA,17,299,"15","WH",0.16,"undefined",0,NA,"/"
"mismatch","Gregory",13,"1","exposure","FILL",24.58392,NA,18,299,"114","WH",0.87,"undefined",0,NA,"/"
"mismatch","Iron-Head",14,"1","exposure","UNGRAM",24.58392,NA,18,299,"129","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",15,"1","exposure","WH",24.58392,NA,18,299,"42","WH",0.13,"undefined",0,NA,"/"
"mismatch","Gregory",16,"1","exposure","FILL",24.58392,NA,19,299,"101","WH",1,"undefined",0,NA,"/"
"mismatch","Iron-Head",17,"1","exposure","UNGRAM",24.58392,NA,19,299,"116","WH",0,"undefined",1,NA,"Iron-Head"
"mismatch","Thomas",18,"1","exposure","WH",24.58392,NA,19,299,"3","WH",0.15,"undefined",1,NA,"Thomas"
"mismatch","Gregory",19,"1","exposure","FILL",24.58392,NA,20,299,"104","WH",0.94,"undefined",1,NA,"Gregory"
