"#Data from Experiment 1 of Sprouse, Jon, Matt Wagers, & Colin Phillips. 2012. A test of the relation between working memory capacity and syntactic island effects. Language 88(1): 82-123.",,,,,,,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,,,,,,
,,,,,,,,,,,
subject,gender,age,recall,survey,condition,subdesign,structure,distance,item,raw.judgment,zscores
36,F,20,5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.b,5,0.661205336
37,F,20,4.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.a,7,1.2143511
37,F,20,4.5,2,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.2.b,3,-0.340018308
38,M,20,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,1.239652022
38,M,20,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,4,0.239596609
39,F,19,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,1.171607251
39,F,19,4.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,2,-0.702964351
40,F,20,2.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.336646593
40,F,20,2.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.761884395
41,F,21,3.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,1,-1.131145692
41,F,21,3.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,5,1.39420283
42,F,22,4,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,1,-0.938470235
42,F,22,4,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,5,1.13263649
43,M,21,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,1.086997813
43,M,21,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,7,1.086997813
44,F,20,4.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.410783
44,F,20,4.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,2,-0.880249285
45,F,23,4,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,4,-0.197613158
45,F,23,4,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.856323684
46,M,21,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.847545235
46,M,21,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.974044523
47,F,20,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,0.926750008
47,F,20,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,7,0.926750008
48,M,21,3.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,3,-0.21904663
48,M,21,3.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,3,-0.21904663
49,M,21,5.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,7,1.385074001
49,M,21,5.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.941850321
50,M,21,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.465918821
50,M,21,2.5,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,7,0.858271513
51,M,21,4.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.293515576
51,M,21,4.75,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,2,-0.818753975
52,F,22,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,5,0.526627215
52,F,22,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,3,-0.376162296
53,F,19,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.737212599
53,F,19,3,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.737212599
54,F,19,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.a,6,0.681633467
54,F,19,3.25,3,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.3.b,6,0.681633467
55,F,21,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.035571865
55,F,21,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,5,0.288091421
56,M,21,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.648434609
56,M,21,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,5,0.16959059
57,M,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.935473515
57,M,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,1.322566004
58,M,20,3.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,1,-1.028484519
58,M,20,3.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,1,-1.028484519
59,F,21,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,3,-0.207672961
59,F,21,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,1,-1.315262086
60,F,20,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,2,-0.525804705
60,F,20,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,2,-0.525804705
61,F,20,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,4,0.17212851
61,F,20,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,4,0.17212851
62,F,19,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.148888468
62,F,19,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,4,-0.174631047
63,M,21,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.589434387
63,M,21,3.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,1.386416094
64,F,23,4.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.578892904
64,F,23,4.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,6,0.98160101
65,F,24,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.296268625
65,F,24,4,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,1.296268625
66,M,23,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,3,-0.117599808
66,M,23,5.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,1,-1.143925403
67,F,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.481558024
67,F,21,4.25,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,0.943853727
68,M,23,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,0.887843851
68,M,23,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,2,-0.735642048
69,M,20,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,6,1.371232535
69,M,20,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,3,-0.345789074
70,F,20,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,0.98346823
70,F,20,2.75,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,0.98346823
71,F,22,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.365997471
71,F,22,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,1.315612531
72,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,4,-0.245245535
72,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,4,-0.245245535
73,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,7,1.011498518
73,F,21,4.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,7,1.011498518
74,F,21,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.a,5,0.566849866
74,F,21,3.5,4,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.4.b,5,0.566849866
75,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.522119624
75,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.522119624
76,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.765098808
76,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.765098808
77,F,21,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,1.056755813
77,F,21,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.669547576
78,M,19,4.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-1.191716044
78,M,19,4.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.942700751
79,M,20,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,4,-0.314525224
79,M,20,5.25,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.763846974
80,F,18,5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,4,0.068995001
80,F,18,5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,2,-0.87722216
81,M,18,5.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-1.0757309
81,M,18,5.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,1,-1.0757309
82,M,27,4,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,1,-0.980306232
82,M,27,4,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,1.577014374
83,F,21,3,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.732191796
83,F,21,3,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,7,1.13156914
84,M,20,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,5,0.451307807
84,M,20,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.932702801
85,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.575396408
85,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,7,1.04351552
86,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,0.961786541
86,F,21,4.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,5,0.098875252
87,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,6,0.453928105
87,F,21,4.75,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,7,0.949122402
88,F,20,6,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,2,-1.072979362
88,F,20,6,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,6,0.78298494
89,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.a,7,0.852280482
89,F,22,3.5,5,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.5.b,7,0.852280482
90,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.788997184
90,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.788997184
91,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.947268532
91,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,5,0.48798682
92,M,22,2.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.132725124
92,M,22,2.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,1.132725124
93,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.350253792
93,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,1.350253792
94,F,22,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.407459181
94,F,22,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.276705434
95,M,21,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,0.008741159
95,M,21,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.847892394
96,F,18,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.768279486
96,F,18,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.768279486
97,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.37893053
97,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.37893053
98,M,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.990559804
98,M,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.990559804
99,M,22,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.866772923
99,M,22,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.309380372
100,F,21,3,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.362839718
100,F,21,3,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.907099295
101,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.908064561
101,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.369952229
102,M,24,4,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,1.05083702
102,M,24,4,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.444900903
103,M,22,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.944856676
103,M,22,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.944856676
104,F,23,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.428617476
104,F,23,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.83202216
105,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.52028679
105,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.52028679
106,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,-0.210939821
106,M,25,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.957342265
107,M,21,5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.788997184
107,M,21,5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.183495776
108,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.515597165
108,F,21,4.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.383971337
109,F,23,5.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.425679819
109,F,23,5.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.226959479
110,F,25,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,5,0.501198389
110,F,25,6,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,6,0.930797009
111,M,21,4,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.677267925
111,M,21,4,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,5,0.212855634
112,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.947016153
112,F,21,4.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.947016153
113,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,4,-0.032465377
113,M,19,3.75,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,1.136288202
114,F,19,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.865446383
114,F,19,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,5,0.325947339
115,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.788997184
115,M,20,4.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.788997184
116,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.947268532
116,M,20,5.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,5,0.48798682
117,M,21,3.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,6,0.472083788
117,M,21,3.25,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.86277382
118,M,21,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.a,7,0.678929123
118,M,21,3.5,6,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.6.b,7,0.678929123
119,F,21,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.350663822
119,F,21,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,6,0.818215585
120,M,22,4.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,2,-0.502175315
120,M,22,4.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,1,-1.090087879
121,F,22,5,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.980760865
121,F,22,5,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,5,0.980760865
122,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.246182982
122,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,4,0.123091491
123,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,2,-0.549552574
123,F,21,6.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,2,-0.549552574
124,F,24,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,7,1.009532076
124,F,24,5.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,7,1.009532076
125,M,22,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.368132211
125,M,22,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,5,0.368132211
126,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,4,-0.21904663
126,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,4,-0.21904663
127,F,22,2.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,6,0.633619225
127,F,22,2.25,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,7,1.039135528
128,M,19,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.94071059
128,M,19,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,5,0.94071059
129,M,21,2.5,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.620420357
129,M,21,2.5,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,5,0.389077173
130,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,3,-0.256868802
130,M,21,3.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,2,-0.873353926
131,F,21,1.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,5,0.163335636
131,F,21,1.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,5,0.163335636
132,M,25,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.a,6,0.930376243
132,M,25,2.75,7,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.7.b,7,1.376956839
133,M,24,4.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,5,0.369640249
133,M,24,4.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,6,0.755351813
134,F,21,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.537616014
134,F,21,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,3,-0.130306442
135,F,20,4,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,6,1.07761347
135,F,20,4,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,4,0.043104539
136,M,20,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,5,0.25506023
136,M,20,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,6,0.744775872
137,M,25,3,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,4,0.180782924
137,M,25,3,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,4,0.180782924
138,M,20,3,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.008069115
138,M,20,3,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,7,1.008069115
139,F,22,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,6,0.517725832
139,F,22,3.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,7,0.961490831
140,M,20,4.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,3,0.147031764
140,M,20,4.75,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,2,-0.323469881
141,F,19,6.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,0.960204268
141,F,19,6.5,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,7,0.960204268
142,M,22,4,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.a,7,1.174933277
142,M,22,4,8,WH.d.isl.ma,wh,island,matrix,WH.d.isl.ma.8.b,3,-0.496082939
1,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.150157973
1,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,4,-0.081624114
2,F,21,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.349851159
2,F,21,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,5,0.349851159
3,M,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.284532715
3,M,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,7,1.435654211
4,F,24,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,2,-0.85915134
4,F,24,5.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.613679529
5,F,23,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.144337567
5,F,23,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.914137926
6,M,24,6.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.65926204
6,M,24,6.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,7,1.234618001
7,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,1.028835328
7,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,3,-0.659509826
8,F,21,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.218970002
8,F,21,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,5,0.218970002
9,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,3,-0.225745712
9,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,3,-0.225745712
10,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.621247861
10,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,2,-0.621247861
11,F,25,4,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,4,-0.278838901
11,F,25,4,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.79190248
12,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.178523422
12,F,22,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.682589556
13,M,19,1.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,0.667139983
13,M,19,1.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,7,0.667139983
14,F,18,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,5,0.150877402
14,F,18,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.576884186
15,F,20,4.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,4,-0.720338019
15,F,20,4.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.327426372
16,M,21,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.923039633
16,M,21,3.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,4,-0.399524617
17,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,6,0.737620286
17,F,21,3.5,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.737620286
18,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,2,-0.85829356
18,F,21,4.25,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,6,0.773313999
19,M,20,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,1,-1.10868681
19,M,20,3.75,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,3,-0.183174342
20,M,22,3,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.a,7,0.916249107
20,M,22,3,1,WH.d.non.em,wh,non,embedded,WH.d.non.em.1.b,7,0.916249107
