"#Data from Sprouse, Jon, Carson T. Schütze, & Diogo Almeida. 2013. A comparison of informal and formal acceptability judgments using a random sample from Linguistic Inquiry 2001-2010. Lingua 134: 219-248.",,,,,,
#This data is provided in the spirit of open science so that other researchers can verify the analyses.,,,,,,
#Please contact Jon Sprouse if you would like to discuss the possibility of using this data set for novel research.,,,,,,
"#If you are using R to read this file, try adding skip=5 to the read function.",,,,,,
,,,,,,
participant,survey,order,judgment,item,condition,zscores
261,3.5,26,90,34.1.phillips.92b.g.04,34.1.phillips.92b.g,0.443268802
261,3.5,27,85,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,0.207335408
261,3.5,28,125,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,2.094802566
261,3.5,29,85,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,0.207335408
261,3.5,30,80,34.3.heycock.30c.g.02,34.3.heycock.30c.g,-0.028597987
261,3.5,31,50,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,-1.444198356
261,3.5,32,55,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,-1.208264961
261,3.5,33,95,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,0.679202197
261,3.5,34,85,35.3.embick.13b.*.01,35.3.embick.13b.*,0.207335408
261,3.5,35,75,41.3.Landau.25c.*.05,41.3.Landau.25c.*,-0.264531382
261,3.5,36,80,32.2.stroik.13b.*.07,32.2.stroik.13b.*,-0.028597987
261,3.5,37,15,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,-3.095732119
261,3.5,38,45,34.3.takano.10b.*.01,34.3.takano.10b.*,-1.680131751
261,3.5,39,100,35.3.hazout.75a.g.02,35.3.hazout.75a.g,0.915135592
261,3.5,40,100,34.3.heycock.66.g.06,34.3.heycock.66.g,0.915135592
261,3.5,41,70,41.3.Landau.24c.g.04,41.3.Landau.24c.g,-0.500464777
261,3.5,42,90,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,0.443268802
261,3.5,43,30,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-2.387931935
261,3.5,44,75,33.2.bowers.31a.g.04,33.2.bowers.31a.g,-0.264531382
261,3.5,45,45,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,-1.680131751
261,3.5,46,75,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-0.264531382
261,3.5,47,125,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,2.094802566
261,3.5,48,100,34.3.landau.32c.g.08,34.3.landau.32c.g,0.915135592
261,3.5,49,70,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-0.500464777
261,3.5,50,90,32.1.martin.26b.??.07,32.1.martin.26b.??,0.443268802
261,3.5,51,100,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,0.915135592
261,3.5,52,110,38.3.landau.31a.g.02,38.3.landau.31a.g,1.387002381
261,3.5,53,95,33.1.denDikken.67.g.08,33.1.denDikken.67.g,0.679202197
261,3.5,54,85,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,0.207335408
261,3.5,55,95,35.3.sobin.3c.g.06,35.3.sobin.3c.g,0.679202197
261,3.5,56,100,34.3.landau.39a.g.06,34.3.landau.39a.g,0.915135592
261,3.5,57,85,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,0.207335408
261,3.5,58,70,32.1.martin.20a.*.03,32.1.martin.20a.*,-0.500464777
261,3.5,59,50,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,-1.444198356
261,3.5,60,70,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-0.500464777
261,3.5,61,60,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-0.972331566
261,3.5,62,80,34.3.heycock.66.*.07,34.3.heycock.66.*,-0.028597987
261,3.5,63,90,34.1.phillips.59b.g.08,34.1.phillips.59b.g,0.443268802
261,3.5,64,90,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,0.443268802
261,3.5,65,75,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,-0.264531382
261,3.5,66,90,34.1.fox.14.g.04,34.1.fox.14.g,0.443268802
261,3.5,67,80,33.1.fox.69a.*.07,33.1.fox.69a.*,-0.028597987
261,3.5,68,125,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,2.094802566
261,3.5,69,70,34.3.takano.10b.g.08,34.3.takano.10b.g,-0.500464777
261,3.5,70,70,34.3.landau.39b.*.07,34.3.landau.39b.*,-0.500464777
261,3.5,71,95,32.1.martin.25b.g.06,32.1.martin.25b.g,0.679202197
261,3.5,72,65,40.1.heck.5b.g.04,40.1.heck.5b.g,-0.736398172
261,3.5,73,85,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,0.207335408
261,3.5,74,90,35.1.beck.12b.*.05,35.1.beck.12b.*,0.443268802
261,3.5,75,75,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,-0.264531382
261,3.5,76,100,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,0.915135592
261,3.5,77,90,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,0.443268802
261,3.5,78,85,32.1.martin.77.g.02,32.1.martin.77.g,0.207335408
261,3.5,79,75,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-0.264531382
261,3.5,80,75,38.3.hirose.1a.g.04,38.3.hirose.1a.g,-0.264531382
261,3.5,81,100,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,0.915135592
261,3.5,82,75,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-0.264531382
261,3.5,83,90,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,0.443268802
261,3.5,84,100,35.3.embick.13b.g.08,35.3.embick.13b.g,0.915135592
261,3.5,85,75,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,-0.264531382
261,3.5,86,70,37.3.becker.26b.*.07,37.3.becker.26b.*,-0.500464777
261,3.5,87,100,32.1.martin.23a.g.08,32.1.martin.23a.g,0.915135592
261,3.5,88,90,33.2.bowers.31b.*.05,33.2.bowers.31b.*,0.443268802
261,3.5,89,95,35.2.hazout.6b.*.07,35.2.hazout.6b.*,0.679202197
261,3.5,90,75,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,-0.264531382
261,3.5,91,90,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,0.443268802
261,3.5,92,70,32.1.martin.66b.*.05,32.1.martin.66b.*,-0.500464777
261,3.5,93,65,35.1.beck.12b.g.04,35.1.beck.12b.g,-0.736398172
261,3.5,94,50,40.1.heck.5b.*.05,40.1.heck.5b.*,-1.444198356
261,3.5,95,75,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,-0.264531382
261,3.5,96,80,35.3.sobin.3c.*.07,35.3.sobin.3c.*,-0.028597987
261,3.5,97,100,32.2.stroik.13a.g.06,32.2.stroik.13a.g,0.915135592
261,3.5,98,80,33.1.fox.49b.g.02,33.1.fox.49b.g,-0.028597987
261,3.5,99,100,32.1.martin.20a.g.02,32.1.martin.20a.g,0.915135592
261,3.5,100,70,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-0.500464777
261,3.5,101,45,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,-1.680131751
261,3.5,102,100,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,0.915135592
261,3.5,103,70,38.3.landau.31b.*.03,38.3.landau.31b.*,-0.500464777
261,3.5,104,65,33.1.fox.69b.g.06,33.1.fox.69b.g,-0.736398172
261,3.5,105,60,34.3.landau.32c.*.01,34.3.landau.32c.*,-0.972331566
261,3.5,106,45,33.1.fox.49c.*.03,33.1.fox.49c.*,-1.680131751
262,3.5,7,100,37.3.becker.26a.g.06,37.3.becker.26a.g,0.652591553
262,3.5,8,90,41.1.Muller.25b.g.04,41.1.Muller.25b.g,0.410711808
262,3.5,9,75,32.1.martin.39a.*.01,32.1.martin.39a.*,0.04789219
262,3.5,10,100,32.2.boeckx.11.g.04,32.2.boeckx.11.g,0.652591553
262,3.5,11,75,41.4.Bruening.9c.g.08,41.4.Bruening.9c.g,0.04789219
262,3.5,12,100,38.3.hirose.1b.*.05,38.3.hirose.1b.*,0.652591553
262,3.5,13,110,35.2.hazout.6a.g.06,35.2.hazout.6a.g,0.894471298
262,3.5,14,100,41.3.Costantini.2b.??.03,41.3.Costantini.2b.??,0.652591553
262,3.5,15,100,32.2.nunes.48b.g.08,32.2.nunes.48b.g,0.652591553
262,3.5,16,10,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,-1.524326155
262,3.5,17,100,35.3.hazout.75a.*.03,35.3.hazout.75a.*,0.652591553
262,3.5,18,120,34.1.fox.27.g.02,34.1.fox.27.g,1.136351044
262,3.5,19,120,32.3.Culicover.25d.g.04,32.3.Culicover.25d.g,1.136351044
262,3.5,20,80,32.1.martin.66a.g.04,32.1.martin.66a.g,0.168832062
262,3.5,21,85,32.2.nunes.48b.*.01,32.2.nunes.48b.*,0.289771935
262,3.5,22,75,34.1.fox.28.*.03,34.1.fox.28.*,0.04789219
262,3.5,23,120,41.3.Costantini.2b.g.02,41.3.Costantini.2b.g,1.136351044
262,3.5,24,10,34.1.fox.14.*.05,34.1.fox.14.*,-1.524326155
262,3.5,25,100,32.1.martin.79.*.03,32.1.martin.79.*,0.652591553
262,3.5,26,30,34.1.phillips.92b.g.04,34.1.phillips.92b.g,-1.040566665
262,3.5,27,100,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,0.652591553
262,3.5,28,120,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,1.136351044
262,3.5,29,20,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,-1.28244641
262,3.5,30,85,34.3.heycock.30c.g.02,34.3.heycock.30c.g,0.289771935
262,3.5,31,33,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,-0.968002741
262,3.5,32,80,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,0.168832062
262,3.5,33,90,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,0.410711808
262,3.5,34,50,35.3.embick.13b.*.01,35.3.embick.13b.*,-0.556807174
262,3.5,35,100,41.3.Landau.25c.*.05,41.3.Landau.25c.*,0.652591553
262,3.5,36,150,32.2.stroik.13b.*.07,32.2.stroik.13b.*,1.86199028
262,3.5,37,120,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,1.136351044
262,3.5,38,50,34.3.takano.10b.*.01,34.3.takano.10b.*,-0.556807174
262,3.5,39,90,35.3.hazout.75a.g.02,35.3.hazout.75a.g,0.410711808
262,3.5,40,100,34.3.heycock.66.g.06,34.3.heycock.66.g,0.652591553
262,3.5,41,110,41.3.Landau.24c.g.04,41.3.Landau.24c.g,0.894471298
262,3.5,42,100,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,0.652591553
262,3.5,43,10,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-1.524326155
262,3.5,44,100,33.2.bowers.31a.g.04,33.2.bowers.31a.g,0.652591553
262,3.5,45,120,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,1.136351044
262,3.5,46,25,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-1.161506537
262,3.5,47,20,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,-1.28244641
262,3.5,48,100,34.3.landau.32c.g.08,34.3.landau.32c.g,0.652591553
262,3.5,49,10,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-1.524326155
262,3.5,50,10,32.1.martin.26b.??.07,32.1.martin.26b.??,-1.524326155
262,3.5,51,100,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,0.652591553
262,3.5,52,100,38.3.landau.31a.g.02,38.3.landau.31a.g,0.652591553
262,3.5,53,90,33.1.denDikken.67.g.08,33.1.denDikken.67.g,0.410711808
262,3.5,54,90,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,0.410711808
262,3.5,55,100,35.3.sobin.3c.g.06,35.3.sobin.3c.g,0.652591553
262,3.5,56,100,34.3.landau.39a.g.06,34.3.landau.39a.g,0.652591553
262,3.5,57,120,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,1.136351044
262,3.5,58,10,32.1.martin.20a.*.03,32.1.martin.20a.*,-1.524326155
262,3.5,59,90,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,0.410711808
262,3.5,60,33,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-0.968002741
262,3.5,61,20,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-1.28244641
262,3.5,62,100,34.3.heycock.66.*.07,34.3.heycock.66.*,0.652591553
262,3.5,63,120,34.1.phillips.59b.g.08,34.1.phillips.59b.g,1.136351044
262,3.5,64,10,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,-1.524326155
262,3.5,65,100,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,0.652591553
262,3.5,66,130,34.1.fox.14.g.04,34.1.fox.14.g,1.378230789
262,3.5,67,33,33.1.fox.69a.*.07,33.1.fox.69a.*,-0.968002741
262,3.5,68,100,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,0.652591553
262,3.5,69,100,34.3.takano.10b.g.08,34.3.takano.10b.g,0.652591553
262,3.5,70,10,34.3.landau.39b.*.07,34.3.landau.39b.*,-1.524326155
262,3.5,71,110,32.1.martin.25b.g.06,32.1.martin.25b.g,0.894471298
262,3.5,72,100,40.1.heck.5b.g.04,40.1.heck.5b.g,0.652591553
262,3.5,73,10,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,-1.524326155
262,3.5,74,50,35.1.beck.12b.*.05,35.1.beck.12b.*,-0.556807174
262,3.5,75,50,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,-0.556807174
262,3.5,76,100,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,0.652591553
262,3.5,77,20,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,-1.28244641
262,3.5,78,110,32.1.martin.77.g.02,32.1.martin.77.g,0.894471298
262,3.5,79,20,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-1.28244641
262,3.5,80,110,38.3.hirose.1a.g.04,38.3.hirose.1a.g,0.894471298
262,3.5,81,20,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,-1.28244641
262,3.5,82,30,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-1.040566665
262,3.5,83,100,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,0.652591553
262,3.5,84,120,35.3.embick.13b.g.08,35.3.embick.13b.g,1.136351044
262,3.5,85,100,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,0.652591553
262,3.5,86,40,37.3.becker.26b.*.07,37.3.becker.26b.*,-0.798686919
262,3.5,87,130,32.1.martin.23a.g.08,32.1.martin.23a.g,1.378230789
262,3.5,88,20,33.2.bowers.31b.*.05,33.2.bowers.31b.*,-1.28244641
262,3.5,89,70,35.2.hazout.6b.*.07,35.2.hazout.6b.*,-0.073047683
262,3.5,90,130,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,1.378230789
262,3.5,91,100,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,0.652591553
262,3.5,92,10,32.1.martin.66b.*.05,32.1.martin.66b.*,-1.524326155
262,3.5,93,60,35.1.beck.12b.g.04,35.1.beck.12b.g,-0.314927428
262,3.5,94,30,40.1.heck.5b.*.05,40.1.heck.5b.*,-1.040566665
262,3.5,95,10,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,-1.524326155
262,3.5,96,20,35.3.sobin.3c.*.07,35.3.sobin.3c.*,-1.28244641
262,3.5,97,120,32.2.stroik.13a.g.06,32.2.stroik.13a.g,1.136351044
262,3.5,98,10,33.1.fox.49b.g.02,33.1.fox.49b.g,-1.524326155
262,3.5,99,120,32.1.martin.20a.g.02,32.1.martin.20a.g,1.136351044
262,3.5,100,20,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-1.28244641
262,3.5,101,80,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,0.168832062
262,3.5,102,130,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,1.378230789
262,3.5,103,33,38.3.landau.31b.*.03,38.3.landau.31b.*,-0.968002741
262,3.5,104,20,33.1.fox.69b.g.06,33.1.fox.69b.g,-1.28244641
262,3.5,105,20,34.3.landau.32c.*.01,34.3.landau.32c.*,-1.28244641
262,3.5,106,30,33.1.fox.49c.*.03,33.1.fox.49c.*,-1.040566665
263,3.5,7,100,37.3.becker.26a.g.06,37.3.becker.26a.g,1.108135056
263,3.5,8,100,41.1.Muller.25b.g.04,41.1.Muller.25b.g,1.108135056
263,3.5,9,50,32.1.martin.39a.*.01,32.1.martin.39a.*,0.042620579
263,3.5,10,100,32.2.boeckx.11.g.04,32.2.boeckx.11.g,1.108135056
263,3.5,11,20,41.4.Bruening.9c.g.08,41.4.Bruening.9c.g,-0.596688107
263,3.5,12,0,38.3.hirose.1b.*.05,38.3.hirose.1b.*,-1.022893898
263,3.5,13,100,35.2.hazout.6a.g.06,35.2.hazout.6a.g,1.108135056
263,3.5,14,100,41.3.Costantini.2b.??.03,41.3.Costantini.2b.??,1.108135056
263,3.5,15,100,32.2.nunes.48b.g.08,32.2.nunes.48b.g,1.108135056
263,3.5,16,0,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,-1.022893898
263,3.5,17,10,35.3.hazout.75a.*.03,35.3.hazout.75a.*,-0.809791003
263,3.5,18,100,34.1.fox.27.g.02,34.1.fox.27.g,1.108135056
263,3.5,19,100,32.3.Culicover.25d.g.04,32.3.Culicover.25d.g,1.108135056
263,3.5,20,50,32.1.martin.66a.g.04,32.1.martin.66a.g,0.042620579
263,3.5,21,100,32.2.nunes.48b.*.01,32.2.nunes.48b.*,1.108135056
263,3.5,22,50,34.1.fox.28.*.03,34.1.fox.28.*,0.042620579
263,3.5,23,100,41.3.Costantini.2b.g.02,41.3.Costantini.2b.g,1.108135056
263,3.5,24,0,34.1.fox.14.*.05,34.1.fox.14.*,-1.022893898
263,3.5,25,50,32.1.martin.79.*.03,32.1.martin.79.*,0.042620579
263,3.5,26,50,34.1.phillips.92b.g.04,34.1.phillips.92b.g,0.042620579
263,3.5,27,100,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,1.108135056
263,3.5,28,100,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,1.108135056
263,3.5,29,100,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,1.108135056
263,3.5,30,30,34.3.heycock.30c.g.02,34.3.heycock.30c.g,-0.383585212
263,3.5,31,100,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,1.108135056
263,3.5,32,0,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,-1.022893898
263,3.5,33,100,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,1.108135056
263,3.5,34,10,35.3.embick.13b.*.01,35.3.embick.13b.*,-0.809791003
263,3.5,35,20,41.3.Landau.25c.*.05,41.3.Landau.25c.*,-0.596688107
263,3.5,36,80,32.2.stroik.13b.*.07,32.2.stroik.13b.*,0.681929265
263,3.5,37,100,34.4.boskovic.7c.g.06,34.4.boskovic.7c.g,1.108135056
263,3.5,38,0,34.3.takano.10b.*.01,34.3.takano.10b.*,-1.022893898
263,3.5,39,100,35.3.hazout.75a.g.02,35.3.hazout.75a.g,1.108135056
263,3.5,40,100,34.3.heycock.66.g.06,34.3.heycock.66.g,1.108135056
263,3.5,41,100,41.3.Landau.24c.g.04,41.3.Landau.24c.g,1.108135056
263,3.5,42,10,41.2.Bruening.3b.*.03,41.2.Bruening.3b.*,-0.809791003
263,3.5,43,0,37.2.deVries.39a.*.01,37.2.deVries.39a.*,-1.022893898
263,3.5,44,30,33.2.bowers.31a.g.04,33.2.bowers.31a.g,-0.383585212
263,3.5,45,100,32.3.Culicover.22b7.g.04,32.3.Culicover.22b7.g,1.108135056
263,3.5,46,0,32.2.boeckx.11.*.05,32.2.boeckx.11.*,-1.022893898
263,3.5,47,40,38.2.hornstein.3c.*.07,38.2.hornstein.3c.*,-0.170482316
263,3.5,48,100,34.3.landau.32c.g.08,34.3.landau.32c.g,1.108135056
263,3.5,49,0,33.1.denDikken.71a.*.01,33.1.denDikken.71a.*,-1.022893898
263,3.5,50,0,32.1.martin.26b.??.07,32.1.martin.26b.??,-1.022893898
263,3.5,51,100,41.2.Bruening.3a.g.02,41.2.Bruening.3a.g,1.108135056
263,3.5,52,100,38.3.landau.31a.g.02,38.3.landau.31a.g,1.108135056
263,3.5,53,100,33.1.denDikken.67.g.08,33.1.denDikken.67.g,1.108135056
263,3.5,54,50,34.4.lasnik.10a.*.01,34.4.lasnik.10a.*,0.042620579
263,3.5,55,50,35.3.sobin.3c.g.06,35.3.sobin.3c.g,0.042620579
263,3.5,56,100,34.3.landau.39a.g.06,34.3.landau.39a.g,1.108135056
263,3.5,57,100,41.2.Bruening.31a.g.06,41.2.Bruening.31a.g,1.108135056
263,3.5,58,0,32.1.martin.20a.*.03,32.1.martin.20a.*,-1.022893898
263,3.5,59,0,34.3.heycock.30c.?*.03,34.3.heycock.30c.?*,-1.022893898
263,3.5,60,0,37.2.deVries.39b.g.08,37.2.deVries.39b.g,-1.022893898
263,3.5,61,0,34.1.phillips.59b.*.01,34.1.phillips.59b.*,-1.022893898
263,3.5,62,0,34.3.heycock.66.*.07,34.3.heycock.66.*,-1.022893898
263,3.5,63,100,34.1.phillips.59b.g.08,34.1.phillips.59b.g,1.108135056
263,3.5,64,0,35.1.bhatt.76b.*.05,35.1.bhatt.76b.*,-1.022893898
263,3.5,65,100,32.3.Culicover.41b.g.02,32.3.Culicover.41b.g,1.108135056
263,3.5,66,100,34.1.fox.14.g.04,34.1.fox.14.g,1.108135056
263,3.5,67,0,33.1.fox.69a.*.07,33.1.fox.69a.*,-1.022893898
263,3.5,68,100,34.4.lasnik.11a.g.08,34.4.lasnik.11a.g,1.108135056
263,3.5,69,0,34.3.takano.10b.g.08,34.3.takano.10b.g,-1.022893898
263,3.5,70,0,34.3.landau.39b.*.07,34.3.landau.39b.*,-1.022893898
263,3.5,71,100,32.1.martin.25b.g.06,32.1.martin.25b.g,1.108135056
263,3.5,72,100,40.1.heck.5b.g.04,40.1.heck.5b.g,1.108135056
263,3.5,73,0,41.4.Bruening.9b.*.01,41.4.Bruening.9b.*,-1.022893898
263,3.5,74,0,35.1.beck.12b.*.05,35.1.beck.12b.*,-1.022893898
263,3.5,75,0,33.4.neeleman.24d.*.01,33.4.neeleman.24d.*,-1.022893898
263,3.5,76,0,38.2.hornstein.3c.g.06,38.2.hornstein.3c.g,-1.022893898
263,3.5,77,0,32.3.fanselow.58c.g.06,32.3.fanselow.58c.g,-1.022893898
263,3.5,78,0,32.1.martin.77.g.02,32.1.martin.77.g,-1.022893898
263,3.5,79,0,41.1.Muller.25b.??(*).05,41.1.Muller.25b.??(*),-1.022893898
263,3.5,80,100,38.3.hirose.1a.g.04,38.3.hirose.1a.g,1.108135056
263,3.5,81,100,34.1.phillips.93b.?*.05,34.1.phillips.93b.?*,1.108135056
263,3.5,82,0,40.1.caponigro.25b.*.01,40.1.caponigro.25b.*,-1.022893898
263,3.5,83,100,33.4.neeleman.24d.g.08,33.4.neeleman.24d.g,1.108135056
263,3.5,84,100,35.3.embick.13b.g.08,35.3.embick.13b.g,1.108135056
263,3.5,85,0,33.4.neeleman.35a.g.02,33.4.neeleman.35a.g,-1.022893898
263,3.5,86,0,37.3.becker.26b.*.07,37.3.becker.26b.*,-1.022893898
263,3.5,87,100,32.1.martin.23a.g.08,32.1.martin.23a.g,1.108135056
263,3.5,88,0,33.2.bowers.31b.*.05,33.2.bowers.31b.*,-1.022893898
263,3.5,89,0,35.2.hazout.6b.*.07,35.2.hazout.6b.*,-1.022893898
263,3.5,90,0,38.4.Boskovic.4.*.03,38.4.Boskovic.4.*,-1.022893898
263,3.5,91,100,35.1.bhatt.76b.g.04,35.1.bhatt.76b.g,1.108135056
263,3.5,92,0,32.1.martin.66b.*.05,32.1.martin.66b.*,-1.022893898
263,3.5,93,0,35.1.beck.12b.g.04,35.1.beck.12b.g,-1.022893898
263,3.5,94,0,40.1.heck.5b.*.05,40.1.heck.5b.*,-1.022893898
263,3.5,95,100,32.3.Culicover.25d.*.05,32.3.Culicover.25d.*,1.108135056
263,3.5,96,0,35.3.sobin.3c.*.07,35.3.sobin.3c.*,-1.022893898
263,3.5,97,0,32.2.stroik.13a.g.06,32.2.stroik.13a.g,-1.022893898
263,3.5,98,0,33.1.fox.49b.g.02,33.1.fox.49b.g,-1.022893898
263,3.5,99,100,32.1.martin.20a.g.02,32.1.martin.20a.g,1.108135056
263,3.5,100,0,41.2.Bruening.31a.*.07,41.2.Bruening.31a.*,-1.022893898
263,3.5,101,100,32.3.Culicover.41b.*.03,32.3.Culicover.41b.*,1.108135056
263,3.5,102,100,38.4.kallulli.9a.g.02,38.4.kallulli.9a.g,1.108135056
263,3.5,103,0,38.3.landau.31b.*.03,38.3.landau.31b.*,-1.022893898
263,3.5,104,0,33.1.fox.69b.g.06,33.1.fox.69b.g,-1.022893898
263,3.5,105,0,34.3.landau.32c.*.01,34.3.landau.32c.*,-1.022893898
263,3.5,106,0,33.1.fox.49c.*.03,33.1.fox.49c.*,-1.022893898
264,3.5,7,200,37.3.becker.26a.g.06,37.3.becker.26a.g,1.580557729
264,3.5,8,50,41.1.Muller.25b.g.04,41.1.Muller.25b.g,-0.715652047
264,3.5,9,95,32.1.martin.39a.*.01,32.1.martin.39a.*,-0.026789114
264,3.5,10,125,32.2.boeckx.11.g.04,32.2.boeckx.11.g,0.432452841
264,3.5,11,35,41.4.Bruening.9c.g.08,41.4.Bruening.9c.g,-0.945273024
264,3.5,12,35,38.3.hirose.1b.*.05,38.3.hirose.1b.*,-0.945273024
264,3.5,13,100,35.2.hazout.6a.g.06,35.2.hazout.6a.g,0.049751212
264,3.5,14,125,41.3.Costantini.2b.??.03,41.3.Costantini.2b.??,0.432452841
264,3.5,15,125,32.2.nunes.48b.g.08,32.2.nunes.48b.g,0.432452841
264,3.5,16,10,32.3.fanselow.58d.*.07,32.3.fanselow.58d.*,-1.327974653
264,3.5,17,60,35.3.hazout.75a.*.03,35.3.hazout.75a.*,-0.562571395
264,3.5,18,200,34.1.fox.27.g.02,34.1.fox.27.g,1.580557729
264,3.5,19,125,32.3.Culicover.25d.g.04,32.3.Culicover.25d.g,0.432452841
264,3.5,20,200,32.1.martin.66a.g.04,32.1.martin.66a.g,1.580557729
264,3.5,21,200,32.2.nunes.48b.*.01,32.2.nunes.48b.*,1.580557729
264,3.5,22,80,34.1.fox.28.*.03,34.1.fox.28.*,-0.256410092
264,3.5,23,200,41.3.Costantini.2b.g.02,41.3.Costantini.2b.g,1.580557729
264,3.5,24,10,34.1.fox.14.*.05,34.1.fox.14.*,-1.327974653
264,3.5,25,80,32.1.martin.79.*.03,32.1.martin.79.*,-0.256410092
264,3.5,26,150,34.1.phillips.92b.g.04,34.1.phillips.92b.g,0.81515447
264,3.5,27,45,38.4.kallulli.9b.*.03,38.4.kallulli.9b.*,-0.792192373
264,3.5,28,200,38.4.Boskovic.17a.g.02,38.4.Boskovic.17a.g,1.580557729
264,3.5,29,20,34.4.boskovic.7a.??.07,34.4.boskovic.7a.??,-1.174894002
264,3.5,30,75,34.3.heycock.30c.g.02,34.3.heycock.30c.g,-0.332950417
264,3.5,31,20,32.3.Culicover.22b7.*.05,32.3.Culicover.22b7.*,-1.174894002
264,3.5,32,20,33.4.neeleman.35a.*.03,33.4.neeleman.35a.*,-1.174894002
264,3.5,33,120,40.1.caponigro.25b.g.08,40.1.caponigro.25b.g,0.355912515
264,3.5,34,50,35.3.embick.13b.*.01,35.3.embick.13b.*,-0.715652047
